300
2246
1	47	11
2	45	16
3	65	11
4	50	13
5	55	20
6	5	15
7	24	18
8	87	15
9	95	14
10	70	16
11	67	10
12	95	15
13	42	18
14	70	18
15	34	13
16	87	15
17	75	14
18	8	12
19	75	18
20	73	12
21	2	15
22	26	17
23	35	17
24	73	15
25	43	11
26	9	18
27	54	14
28	53	13
29	8	20
30	3	13
31	90	11
32	60	20
33	58	13
34	17	11
35	88	13
36	26	11
37	19	19
38	15	17
39	44	11
40	34	20
41	66	15
42	64	17
43	92	19
44	47	17
45	24	20
46	48	13
47	12	17
48	36	14
49	1	14
50	48	10
51	57	12
52	27	15
53	43	11
54	61	13
55	37	16
56	63	15
57	55	15
58	89	13
59	91	17
60	27	13
61	0	10
62	3	16
63	78	10
64	67	12
65	94	14
66	77	12
67	31	11
68	50	11
69	60	13
70	57	13
71	65	13
72	56	15
73	6	18
74	50	15
75	21	12
76	35	14
77	99	14
78	6	19
79	69	16
80	88	15
81	99	14
82	80	15
83	6	12
84	51	11
85	61	13
86	46	14
87	38	19
88	2	17
89	0	11
90	51	16
91	48	10
92	82	18
93	15	11
94	16	12
95	7	11
96	60	12
97	3	13
98	24	10
99	97	16
100	69	14
101	26	13
102	98	14
103	75	17
104	98	16
105	4	16
106	92	18
107	56	11
108	1	13
109	85	19
110	21	20
111	87	13
112	77	19
113	58	13
114	89	19
115	32	11
116	26	16
117	16	16
118	38	10
119	91	17
120	22	11
121	43	18
122	46	10
123	0	19
124	32	14
125	75	17
126	31	13
127	31	17
128	82	18
129	79	14
130	63	13
131	22	19
132	2	16
133	21	17
134	42	12
135	27	18
136	75	18
137	80	14
138	64	15
139	41	10
140	82	16
141	19	19
142	56	16
143	79	17
144	30	17
145	69	11
146	49	14
147	41	19
148	18	15
149	40	16
150	57	11
151	66	16
152	20	16
153	37	15
154	50	17
155	52	15
156	27	16
157	96	14
158	69	19
159	31	19
160	15	18
161	84	17
162	56	11
163	37	17
164	15	14
165	88	13
166	16	18
167	47	19
168	30	18
169	11	16
170	36	16
171	45	11
172	88	16
173	35	17
174	35	13
175	43	16
176	38	19
177	14	18
178	48	19
179	35	17
180	23	16
181	62	11
182	64	12
183	67	18
184	38	16
185	18	18
186	1	16
187	84	16
188	48	11
189	89	18
190	8	16
191	10	17
192	79	12
193	53	12
194	57	16
195	65	11
196	55	18
197	65	12
198	51	10
199	98	11
200	51	11
201	39	18
202	56	11
203	83	16
204	43	18
205	56	15
206	51	11
207	97	19
208	97	12
209	21	19
210	28	18
211	27	13
212	80	15
213	56	18
214	74	17
215	70	11
216	32	16
217	76	19
218	28	19
219	31	16
220	55	12
221	43	17
222	63	11
223	94	18
224	12	14
225	39	18
226	20	18
227	73	15
228	49	10
229	65	12
230	60	12
231	35	20
232	19	18
233	32	19
234	54	15
235	16	16
236	2	11
237	2	19
238	55	14
239	28	10
240	38	17
241	16	19
242	95	17
243	55	12
244	5	11
245	66	15
246	67	11
247	7	16
248	71	18
249	57	13
250	36	16
251	98	14
252	64	12
253	89	13
254	65	13
255	16	11
256	98	18
257	34	11
258	5	13
259	10	11
260	87	16
261	1	20
262	35	18
263	38	17
264	86	18
265	70	12
266	58	12
267	79	15
268	90	19
269	62	17
270	18	14
271	26	16
272	47	18
273	83	14
274	54	15
275	96	18
276	31	13
277	32	19
278	9	18
279	12	17
280	52	15
281	43	14
282	40	11
283	59	18
284	89	14
285	37	11
286	45	19
287	21	14
288	23	15
289	79	17
290	58	19
291	99	10
292	41	20
293	34	16
294	67	14
295	37	19
296	100	11
297	46	17
298	23	16
299	42	12
300	67	18
