300
2215
1	42	17
2	47	20
3	98	18
4	47	15
5	43	10
6	23	17
7	45	15
8	63	14
9	70	12
10	71	18
11	24	17
12	73	11
13	87	18
14	11	16
15	68	17
16	28	20
17	35	18
18	70	11
19	65	15
20	90	11
21	87	15
22	42	19
23	80	13
24	95	13
25	49	11
26	7	12
27	53	13
28	6	13
29	90	14
30	26	11
31	88	19
32	8	12
33	28	16
34	64	20
35	41	11
36	24	13
37	50	11
38	35	20
39	47	10
40	48	11
41	34	16
42	17	13
43	36	10
44	17	19
45	60	13
46	35	10
47	50	15
48	50	12
49	31	11
50	3	18
51	54	17
52	3	15
53	61	13
54	38	11
55	75	17
56	69	18
57	67	10
58	12	20
59	58	19
60	35	10
61	48	19
62	2	16
63	45	14
64	59	19
65	55	16
66	33	13
67	78	14
68	50	15
69	15	16
70	23	12
71	17	15
72	28	17
73	27	17
74	58	10
75	43	11
76	99	14
77	38	15
78	6	15
79	25	10
80	42	12
81	77	19
82	65	12
83	21	15
84	50	13
85	91	11
86	15	11
87	31	15
88	29	15
89	3	17
90	48	10
91	34	13
92	69	14
93	5	17
94	85	13
95	43	13
96	60	20
97	82	16
98	45	14
99	67	16
100	93	17
101	59	17
102	85	16
103	12	12
104	91	16
105	63	10
106	31	18
107	0	17
108	48	13
109	86	11
110	75	17
111	21	18
112	100	18
113	25	10
114	74	11
115	99	15
116	22	16
117	69	10
118	77	13
119	62	18
120	82	11
121	93	16
122	89	13
123	90	13
124	4	14
125	45	19
126	20	13
127	4	11
128	58	19
129	58	19
130	40	16
131	10	20
132	93	18
133	16	17
134	88	11
135	63	16
136	46	12
137	80	11
138	71	10
139	32	11
140	40	18
141	46	16
142	56	18
143	8	14
144	49	17
145	21	12
146	77	13
147	41	11
148	88	16
149	76	13
150	27	16
151	96	13
152	58	15
153	28	19
154	37	12
155	54	16
156	15	13
157	76	19
158	36	13
159	50	16
160	41	11
161	18	17
162	75	18
163	48	16
164	88	16
165	88	14
166	9	14
167	84	11
168	37	13
169	62	19
170	38	17
171	14	16
172	36	18
173	35	17
174	24	16
175	1	16
176	88	11
177	29	18
178	2	15
179	35	12
180	77	14
181	55	17
182	16	12
183	53	18
184	62	18
185	81	14
186	74	12
187	89	17
188	48	12
189	40	16
190	56	14
191	14	12
192	14	16
193	62	16
194	41	20
195	85	18
196	51	16
197	32	16
198	77	16
199	27	11
200	97	13
201	12	17
202	31	15
203	4	16
204	56	15
205	80	14
206	56	14
207	84	18
208	64	17
209	97	16
210	70	18
211	65	17
212	53	12
213	94	15
214	85	10
215	86	11
216	18	19
217	75	13
218	65	20
219	19	19
220	6	15
221	51	17
222	55	16
223	57	19
224	24	18
225	39	19
226	63	11
227	17	14
228	22	10
229	57	15
230	56	18
231	5	15
232	43	20
233	79	18
234	51	13
235	54	16
236	83	11
237	20	12
238	32	15
239	45	13
240	94	17
241	16	11
242	76	17
243	98	14
244	55	15
245	90	13
246	85	11
247	95	12
248	24	18
249	7	17
250	98	11
251	65	16
252	63	12
253	38	15
254	62	18
255	95	14
256	1	18
257	67	19
258	25	12
259	43	13
260	1	12
261	66	13
262	72	14
263	35	18
264	48	17
265	18	11
266	89	20
267	97	17
268	53	13
269	82	14
270	80	19
271	64	15
272	26	13
273	2	11
274	89	17
275	12	16
276	9	16
277	37	18
278	96	15
279	87	16
280	40	11
281	94	12
282	82	14
283	31	14
284	55	10
285	89	14
286	23	14
287	45	14
288	78	10
289	40	11
290	39	19
291	77	16
292	89	11
293	75	12
294	41	17
295	78	17
296	8	18
297	14	14
298	23	11
299	67	12
300	58	15
