300
2225
1	98	12
2	98	17
3	47	17
4	24	12
5	55	13
6	75	12
7	34	18
8	55	19
9	43	15
10	5	15
11	11	10
12	12	15
13	39	16
14	81	14
15	82	15
16	97	15
17	95	20
18	64	17
19	67	10
20	80	16
21	74	13
22	18	11
23	7	18
24	71	13
25	73	16
26	48	17
27	31	19
28	59	13
29	34	18
30	47	15
31	45	10
32	38	19
33	69	14
34	53	17
35	9	13
36	64	17
37	17	14
38	6	19
39	89	14
40	15	13
41	90	14
42	46	16
43	24	13
44	97	15
45	48	19
46	59	13
47	19	13
48	32	14
49	36	12
50	50	14
51	48	15
52	15	16
53	8	16
54	79	13
55	63	14
56	92	12
57	44	20
58	88	10
59	70	18
60	66	20
61	14	10
62	26	15
63	57	13
64	37	15
65	27	10
66	55	15
67	27	14
68	43	10
69	98	15
70	53	12
71	56	13
72	91	16
73	68	11
74	31	10
75	28	11
76	57	12
77	17	15
78	50	13
79	47	14
80	24	15
81	77	11
82	6	15
83	16	16
84	82	12
85	24	11
86	94	17
87	57	13
88	60	13
89	3	18
90	67	11
91	88	11
92	38	15
93	33	17
94	79	19
95	75	11
96	2	14
97	45	20
98	80	17
99	34	17
100	32	13
101	42	15
102	99	13
103	63	17
104	69	11
105	5	14
106	8	17
107	22	11
108	9	16
109	85	16
110	97	11
111	70	10
112	58	16
113	26	19
114	56	15
115	91	10
116	2	12
117	44	12
118	63	19
119	26	12
120	93	13
121	22	14
122	12	18
123	25	10
124	92	20
125	89	11
126	46	19
127	99	18
128	82	10
129	69	18
130	69	17
131	87	17
132	20	17
133	59	16
134	0	10
135	58	16
136	35	19
137	75	11
138	4	13
139	45	17
140	0	12
141	9	11
142	61	18
143	31	16
144	41	19
145	80	10
146	30	13
147	46	14
148	41	16
149	32	11
150	3	11
151	21	16
152	93	16
153	37	14
154	71	19
155	30	19
156	10	14
157	62	15
158	40	18
159	7	18
160	45	12
161	34	15
162	28	16
163	37	16
164	66	15
165	38	12
166	36	13
167	53	16
168	88	15
169	89	18
170	50	16
171	79	14
172	84	18
173	95	20
174	15	12
175	64	16
176	37	17
177	88	17
178	67	18
179	27	16
180	6	16
181	81	13
182	35	16
183	9	12
184	31	12
185	24	16
186	48	15
187	38	12
188	1	13
189	62	16
190	48	13
191	76	16
192	14	17
193	74	18
194	74	18
195	57	11
196	85	18
197	65	18
198	94	16
199	43	14
200	77	12
201	22	14
202	62	16
203	53	15
204	62	18
205	77	15
206	89	16
207	38	17
208	40	20
209	83	20
210	35	11
211	93	18
212	72	11
213	18	15
214	12	13
215	5	18
216	97	19
217	32	16
218	73	16
219	11	18
220	29	13
221	23	12
222	6	15
223	8	19
224	70	19
225	86	18
226	39	14
227	76	15
228	55	15
229	5	12
230	82	12
231	94	12
232	65	17
233	93	13
234	28	14
235	39	15
236	4	16
237	5	20
238	57	17
239	90	19
240	38	17
241	57	12
242	2	15
243	66	12
244	76	16
245	63	14
246	1	16
247	16	14
248	62	15
249	52	11
250	63	10
251	32	17
252	75	20
253	45	16
254	22	13
255	34	15
256	67	12
257	56	18
258	94	11
259	62	18
260	82	20
261	89	16
262	76	11
263	75	16
264	90	12
265	55	14
266	35	14
267	64	14
268	98	20
269	48	14
270	8	16
271	66	12
272	48	18
273	97	17
274	7	10
275	80	13
276	18	12
277	58	18
278	59	12
279	34	15
280	12	13
281	94	11
282	7	12
283	70	14
284	67	11
285	33	19
286	41	14
287	82	14
288	10	15
289	9	11
290	87	14
291	47	15
292	85	10
293	37	14
294	31	20
295	10	17
296	53	16
297	72	18
298	5	14
299	95	18
300	18	18
