300
2260
1	14	18
2	31	16
3	88	20
4	76	17
5	19	17
6	22	18
7	42	15
8	47	20
9	35	12
10	90	15
11	42	14
12	17	17
13	98	17
14	0	12
15	80	15
16	80	20
17	73	15
18	76	16
19	45	15
20	81	15
21	18	15
22	5	16
23	71	14
24	98	11
25	90	17
26	19	13
27	25	19
28	47	18
29	28	16
30	95	13
31	32	11
32	57	11
33	47	14
34	44	18
35	45	18
36	11	14
37	26	13
38	54	13
39	99	17
40	55	20
41	40	14
42	78	13
43	74	15
44	41	17
45	8	17
46	31	19
47	26	17
48	8	12
49	21	20
50	28	13
51	58	13
52	48	13
53	6	14
54	50	10
55	15	16
56	9	17
57	48	16
58	73	18
59	29	20
60	44	10
61	19	11
62	90	12
63	6	19
64	47	12
65	2	14
66	60	19
67	89	18
68	70	15
69	94	14
70	12	11
71	53	14
72	26	11
73	8	17
74	57	10
75	46	15
76	27	10
77	43	19
78	23	16
79	56	19
80	33	14
81	36	12
82	2	16
83	47	13
84	33	10
85	31	16
86	58	10
87	44	13
88	78	14
89	6	16
90	50	20
91	92	16
92	16	10
93	27	11
94	38	11
95	51	17
96	50	17
97	21	11
98	51	19
99	65	20
100	24	10
101	42	16
102	31	18
103	31	17
104	25	12
105	80	10
106	15	15
107	6	15
108	68	19
109	50	16
110	45	17
111	79	16
112	15	13
113	4	17
114	24	17
115	70	11
116	99	11
117	97	20
118	62	11
119	75	11
120	0	18
121	28	19
122	9	19
123	2	13
124	45	19
125	85	16
126	63	17
127	34	10
128	46	13
129	48	12
130	93	15
131	22	10
132	22	10
133	26	20
134	1	13
135	93	19
136	75	18
137	74	13
138	95	18
139	32	19
140	88	14
141	38	15
142	35	15
143	5	16
144	59	16
145	75	19
146	77	16
147	77	14
148	10	18
149	16	18
150	56	17
151	20	19
152	63	18
153	19	19
154	56	15
155	9	10
156	41	16
157	25	17
158	75	10
159	71	13
160	93	18
161	54	17
162	31	16
163	15	14
164	10	14
165	30	19
166	42	12
167	64	14
168	28	14
169	11	16
170	56	18
171	20	16
172	41	11
173	10	15
174	30	11
175	62	15
176	37	10
177	89	13
178	11	16
179	61	14
180	55	16
181	49	17
182	58	18
183	72	12
184	52	13
185	84	11
186	47	18
187	74	17
188	65	18
189	32	20
190	69	12
191	36	11
192	24	13
193	48	19
194	35	16
195	33	16
196	53	14
197	81	19
198	35	12
199	64	16
200	38	12
201	62	18
202	38	16
203	14	18
204	35	19
205	74	18
206	67	17
207	62	11
208	18	16
209	80	12
210	38	11
211	21	18
212	14	14
213	56	16
214	18	12
215	98	14
216	77	16
217	84	19
218	62	15
219	22	20
220	77	15
221	12	16
222	88	13
223	4	20
224	29	17
225	32	18
226	63	15
227	58	14
228	56	18
229	31	11
230	83	11
231	49	18
232	70	15
233	85	13
234	56	11
235	6	12
236	21	16
237	5	19
238	94	13
239	55	14
240	97	14
241	94	18
242	56	16
243	65	18
244	65	17
245	95	14
246	32	12
247	86	17
248	78	17
249	55	12
250	93	17
251	39	11
252	18	15
253	52	17
254	19	14
255	93	11
256	76	11
257	86	18
258	45	14
259	7	15
260	2	16
261	55	17
262	85	11
263	51	13
264	95	16
265	8	19
266	75	16
267	76	14
268	82	16
269	16	10
270	42	15
271	98	16
272	82	15
273	36	12
274	72	16
275	90	13
276	89	11
277	87	17
278	34	13
279	64	13
280	24	17
281	61	15
282	98	14
283	25	11
284	81	10
285	1	19
286	66	19
287	99	13
288	58	19
289	18	12
290	16	18
291	75	14
292	33	15
293	67	15
294	83	13
295	82	11
296	5	19
297	97	15
298	32	18
299	4	14
300	37	10
