500
5200
1	40	17
2	30	19
3	100	13
4	31	10
5	55	16
6	75	12
7	59	12
8	49	11
9	13	18
10	76	16
11	78	15
12	28	18
13	12	14
14	72	19
15	61	12
16	43	16
17	9	12
18	73	14
19	60	11
20	86	17
21	95	19
22	74	11
23	77	18
24	76	20
25	79	17
26	1	15
27	58	16
28	96	12
29	81	17
30	84	13
31	31	16
32	46	18
33	90	19
34	44	14
35	33	15
36	83	11
37	98	12
38	58	15
39	79	16
40	14	12
41	23	20
42	55	14
43	32	12
44	47	20
45	0	16
46	75	13
47	95	20
48	50	16
49	71	15
50	49	13
51	24	18
52	73	20
53	47	14
54	11	16
55	70	11
56	20	17
57	6	12
58	19	14
59	45	18
60	12	15
61	42	11
62	97	16
63	73	10
64	90	14
65	48	12
66	45	13
67	26	11
68	32	16
69	35	14
70	55	14
71	33	13
72	24	11
73	6	13
74	78	18
75	87	11
76	74	18
77	36	17
78	41	13
79	43	19
80	38	16
81	95	11
82	3	12
83	95	17
84	64	12
85	69	13
86	2	15
87	31	15
88	48	16
89	68	11
90	53	19
91	26	18
92	57	13
93	50	15
94	47	13
95	19	13
96	89	11
97	3	16
98	70	20
99	23	11
100	32	18
101	68	16
102	59	12
103	88	14
104	94	15
105	31	15
106	35	15
107	50	20
108	1	11
109	3	19
110	54	15
111	56	14
112	51	16
113	45	10
114	43	16
115	58	16
116	21	14
117	0	11
118	15	11
119	67	13
120	31	15
121	70	13
122	38	13
123	47	15
124	46	10
125	57	11
126	89	12
127	51	13
128	6	11
129	75	16
130	65	17
131	3	13
132	86	19
133	17	12
134	77	20
135	48	13
136	2	20
137	87	18
138	25	13
139	67	13
140	98	11
141	24	17
142	85	10
143	48	13
144	93	17
145	56	11
146	0	17
147	50	14
148	12	11
149	78	14
150	97	17
151	85	14
152	92	12
153	63	12
154	91	18
155	70	13
156	34	19
157	26	10
158	59	11
159	60	14
160	74	10
161	21	18
162	42	12
163	84	10
164	4	19
165	62	16
166	26	11
167	100	16
168	46	10
169	90	19
170	95	18
171	4	17
172	63	13
173	22	19
174	64	13
175	9	19
176	82	14
177	60	14
178	69	12
179	40	13
180	20	18
181	45	19
182	61	17
183	45	13
184	61	18
185	32	13
186	41	13
187	75	11
188	2	10
189	71	16
190	21	16
191	88	12
192	88	11
193	71	11
194	63	16
195	56	11
196	72	15
197	22	14
198	15	13
199	58	18
200	37	18
201	35	20
202	60	10
203	66	18
204	40	18
205	69	18
206	42	13
207	75	15
208	9	15
209	62	12
210	16	16
211	57	16
212	33	16
213	36	14
214	77	11
215	50	16
216	18	15
217	41	17
218	10	19
219	89	13
220	80	14
221	65	16
222	88	17
223	35	19
224	24	13
225	81	11
226	20	11
227	32	13
228	23	14
229	62	12
230	67	12
231	79	14
232	18	16
233	57	18
234	47	16
235	43	16
236	77	11
237	48	13
238	62	19
239	79	18
240	38	14
241	40	20
242	50	11
243	14	16
244	70	19
245	74	17
246	4	17
247	58	18
248	83	18
249	31	18
250	39	16
251	8	15
252	37	19
253	94	18
254	97	11
255	84	15
256	11	10
257	69	15
258	21	15
259	76	12
260	83	16
261	65	17
262	18	16
263	6	11
264	97	17
265	77	13
266	32	19
267	94	12
268	76	15
269	51	16
270	12	12
271	86	20
272	37	13
273	94	18
274	53	10
275	56	16
276	57	15
277	64	17
278	76	19
279	78	20
280	5	11
281	52	16
282	51	12
283	20	14
284	46	15
285	39	12
286	8	14
287	79	18
288	45	16
289	2	10
290	28	19
291	54	16
292	61	17
293	7	19
294	80	19
295	18	20
296	38	17
297	82	16
298	65	14
299	82	12
300	25	20
301	38	13
302	44	14
303	55	18
304	64	16
305	8	19
306	62	17
307	81	19
308	31	18
309	54	12
310	22	13
311	32	15
312	36	12
313	89	12
314	34	17
315	77	15
316	1	17
317	66	20
318	58	13
319	48	11
320	94	19
321	34	15
322	7	11
323	8	14
324	9	14
325	72	14
326	67	13
327	8	13
328	42	19
329	5	19
330	83	12
331	9	15
332	10	16
333	91	14
334	39	10
335	23	14
336	96	20
337	58	12
338	93	11
339	55	12
340	62	16
341	99	18
342	43	17
343	95	17
344	37	16
345	83	18
346	89	15
347	21	14
348	21	18
349	42	16
350	72	11
351	59	18
352	8	20
353	24	20
354	95	12
355	68	13
356	79	15
357	61	17
358	54	10
359	36	18
360	46	13
361	95	11
362	88	19
363	41	15
364	72	17
365	21	10
366	16	17
367	41	16
368	51	13
369	21	15
370	70	17
371	32	18
372	45	10
373	93	13
374	92	11
375	82	12
376	30	14
377	44	15
378	52	12
379	58	16
380	93	18
381	48	12
382	3	11
383	14	15
384	40	16
385	64	17
386	53	15
387	20	17
388	55	17
389	71	16
390	83	18
391	24	12
392	72	16
393	9	13
394	50	11
395	55	18
396	20	14
397	22	19
398	74	17
399	49	12
400	68	16
401	18	11
402	40	16
403	4	12
404	94	12
405	24	16
406	25	17
407	82	11
408	3	17
409	82	10
410	59	12
411	83	17
412	17	20
413	87	10
414	86	14
415	23	17
416	75	14
417	99	16
418	80	11
419	92	14
420	34	14
421	56	12
422	64	16
423	88	16
424	79	10
425	54	14
426	5	17
427	31	19
428	100	18
429	99	18
430	42	14
431	41	13
432	18	15
433	55	12
434	7	12
435	40	17
436	87	17
437	29	17
438	77	19
439	13	15
440	21	13
441	5	17
442	21	19
443	92	16
444	64	14
445	45	10
446	60	13
447	69	17
448	77	14
449	20	13
450	80	16
451	58	14
452	29	16
453	71	18
454	5	10
455	47	16
456	34	19
457	73	15
458	9	12
459	10	12
460	48	12
461	21	13
462	19	13
463	79	18
464	39	11
465	29	18
466	64	15
467	73	20
468	44	19
469	28	20
470	11	13
471	77	15
472	92	16
473	99	14
474	38	16
475	2	12
476	45	14
477	15	17
478	65	13
479	86	19
480	40	19
481	9	18
482	21	12
483	67	11
484	25	11
485	7	11
486	3	14
487	93	12
488	34	15
489	95	11
490	12	16
491	93	15
492	26	16
493	57	14
494	90	19
495	48	12
496	37	15
497	74	18
498	69	18
499	36	11
500	39	15
