500
5194
1	96	16
2	72	15
3	9	11
4	58	17
5	90	16
6	53	13
7	81	13
8	45	16
9	15	11
10	71	13
11	84	18
12	64	18
13	19	20
14	42	19
15	32	14
16	19	13
17	55	18
18	36	19
19	22	19
20	99	17
21	31	15
22	76	15
23	73	16
24	35	12
25	79	17
26	42	12
27	25	11
28	98	17
29	80	14
30	39	16
31	11	18
32	18	13
33	47	11
34	44	10
35	95	12
36	82	12
37	50	20
38	34	20
39	49	18
40	87	15
41	45	16
42	75	11
43	70	14
44	55	15
45	59	17
46	32	17
47	8	19
48	95	18
49	48	10
50	98	19
51	35	11
52	40	15
53	70	17
54	61	13
55	79	13
56	97	15
57	28	12
58	15	13
59	38	15
60	26	15
61	6	16
62	65	10
63	29	17
64	66	13
65	3	19
66	88	16
67	36	15
68	32	14
69	14	17
70	24	20
71	41	20
72	28	11
73	63	10
74	40	12
75	21	15
76	12	11
77	15	17
78	12	17
79	19	13
80	47	15
81	43	15
82	1	13
83	73	16
84	3	16
85	37	10
86	78	18
87	50	19
88	9	15
89	64	15
90	53	16
91	50	14
92	48	13
93	33	13
94	35	11
95	27	19
96	3	14
97	26	12
98	67	16
99	13	19
100	8	17
101	50	16
102	15	11
103	57	11
104	7	15
105	47	17
106	60	13
107	77	16
108	36	15
109	88	18
110	61	13
111	55	10
112	57	20
113	17	17
114	23	12
115	6	14
116	2	14
117	51	11
118	48	16
119	75	13
120	70	13
121	98	18
122	63	20
123	67	12
124	3	14
125	38	12
126	16	19
127	34	11
128	45	18
129	8	10
130	69	17
131	85	13
132	69	17
133	59	19
134	93	10
135	4	12
136	87	16
137	92	19
138	66	10
139	12	16
140	91	16
141	7	20
142	93	20
143	79	12
144	86	13
145	82	13
146	74	19
147	75	13
148	4	12
149	48	16
150	61	13
151	40	13
152	32	14
153	60	19
154	16	16
155	0	17
156	45	19
157	25	16
158	75	14
159	64	10
160	0	14
161	87	19
162	56	17
163	77	11
164	38	11
165	22	13
166	70	15
167	76	16
168	10	10
169	84	18
170	15	18
171	93	19
172	61	14
173	10	12
174	21	14
175	22	16
176	54	16
177	30	15
178	7	14
179	77	12
180	11	16
181	71	11
182	31	14
183	50	18
184	62	18
185	96	11
186	58	20
187	31	13
188	71	11
189	27	19
190	68	19
191	82	13
192	66	15
193	77	15
194	75	10
195	55	13
196	52	13
197	74	10
198	36	18
199	37	16
200	16	15
201	57	17
202	57	14
203	64	14
204	37	15
205	88	19
206	20	14
207	66	12
208	29	16
209	55	14
210	23	12
211	35	14
212	24	16
213	67	15
214	18	16
215	62	12
216	94	17
217	9	15
218	18	15
219	81	14
220	93	18
221	77	16
222	79	17
223	32	13
224	23	16
225	36	11
226	80	18
227	98	13
228	85	16
229	38	19
230	14	11
231	8	18
232	32	20
233	27	11
234	62	16
235	84	15
236	53	13
237	4	18
238	5	16
239	55	11
240	73	16
241	83	11
242	69	11
243	65	11
244	28	19
245	97	16
246	76	10
247	72	18
248	57	12
249	17	14
250	49	16
251	97	19
252	64	14
253	82	14
254	51	12
255	18	16
256	76	15
257	28	16
258	83	16
259	20	15
260	39	15
261	57	20
262	35	18
263	19	16
264	2	19
